,Unnamed: 0,product_id,product_name.1,aisle_id,department_id,nid,name,serving_size,calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,group
286,286,42315,Tomatillo,83,4,472,"Tomatillos, raw",100 g,32,1g,0.1g,0,1.00 mg,7.6 mg,7.00 mcg,0.00 mcg,1.850 mg,0.150 mg,0.035 mg,0.044 mg,114.00 IU,6.00 mcg,10.00 mcg,63.00 mcg,0.00 mcg,467.00 mcg,0,0.00 mcg,0.056 mg,11.7 mg,0.00 IU,0.38 mg,0.38 mg,10.1 mcg,7.00 mg,0.079 mg,0.62 mg,20.00 mg,0.153 mg,39.00 mg,268.00 mg,0.5 mcg,0.22 mg,0.96 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84 g,1.9 g,3.93 g,0,0,0,0,0,0,1.02 g,0.139 g,0.155 g,0.417 g,0.00 mg,0.0 g,0.55 g,0.00 mg,0.00 mg,91.63 g,0
287,287,4595,Italian Dry Salame,96,20,90,"Salami, pork, Italian",100 g,425,37g,13g,80mg,1890.00 mg,0,2.00 mcg,0.00 mcg,5.600 mg,1.060 mg,0.330 mg,0.930 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,2.80 mcg,0.550 mg,0.0 mg,0,0,0,0,10.00 mg,0.160 mg,1.52 mg,22.00 mg,0.070 mg,229.00 mg,340.00 mg,25.4 mcg,4.20 mg,21.70 g,1.336 g,1.373 g,2.095 g,0.289 g,3.829 g,1.553 g,0.614 g,0,1.084 g,1.625 g,1.878 g,0.470 g,0.940 g,1.336 g,0.903 g,1.012 g,0.253 g,0.686 g,1.120 g,1.20 g,0.0 g,1.20 g,0,0,0,0,0,0,37.00 g,13.100 g,18.200 g,3.600 g,80.00 mg,0.0 g,5.50 g,0.00 mg,0.00 mg,34.60 g,4
288,288,33095,"Salame, Italian Dry",96,20,90,"Salami, pork, Italian",100 g,425,37g,13g,80mg,1890.00 mg,0,2.00 mcg,0.00 mcg,5.600 mg,1.060 mg,0.330 mg,0.930 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,2.80 mcg,0.550 mg,0.0 mg,0,0,0,0,10.00 mg,0.160 mg,1.52 mg,22.00 mg,0.070 mg,229.00 mg,340.00 mg,25.4 mcg,4.20 mg,21.70 g,1.336 g,1.373 g,2.095 g,0.289 g,3.829 g,1.553 g,0.614 g,0,1.084 g,1.625 g,1.878 g,0.470 g,0.940 g,1.336 g,0.903 g,1.012 g,0.253 g,0.686 g,1.120 g,1.20 g,0.0 g,1.20 g,0,0,0,0,0,0,37.00 g,13.100 g,18.200 g,3.600 g,80.00 mg,0.0 g,5.50 g,0.00 mg,0.00 mg,34.60 g,4
289,289,31073,Organic Bunch Arugula,83,4,601,"Arugula, raw",100 g,25,0.7g,0.1g,0,27.00 mg,15.3 mg,97.00 mcg,0.00 mcg,0.305 mg,0.437 mg,0.086 mg,0.044 mg,2373.00 IU,119.00 mcg,0.00 mcg,1424.00 mcg,0.00 mcg,3555.00 mcg,0,0.00 mcg,0.073 mg,15.0 mg,0.00 IU,0.43 mg,0.43 mg,108.6 mcg,160.00 mg,0.076 mg,1.46 mg,47.00 mg,0.321 mg,52.00 mg,369.00 mg,0.3 mcg,0.47 mg,2.58 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65 g,1.6 g,2.05 g,0,0,0,0,0,0,0.66 g,0.086 g,0.049 g,0.319 g,0.00 mg,0.0 g,1.40 g,0.00 mg,0.00 mg,91.71 g,0
290,290,29307,Baby Arugula,123,4,601,"Arugula, raw",100 g,25,0.7g,0.1g,0,27.00 mg,15.3 mg,97.00 mcg,0.00 mcg,0.305 mg,0.437 mg,0.086 mg,0.044 mg,2373.00 IU,119.00 mcg,0.00 mcg,1424.00 mcg,0.00 mcg,3555.00 mcg,0,0.00 mcg,0.073 mg,15.0 mg,0.00 IU,0.43 mg,0.43 mg,108.6 mcg,160.00 mg,0.076 mg,1.46 mg,47.00 mg,0.321 mg,52.00 mg,369.00 mg,0.3 mcg,0.47 mg,2.58 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65 g,1.6 g,2.05 g,0,0,0,0,0,0,0.66 g,0.086 g,0.049 g,0.319 g,0.00 mg,0.0 g,1.40 g,0.00 mg,0.00 mg,91.71 g,0
291,291,12254,Organic Cherries,123,4,166,"Cherries, raw, sweet",100 g,63,0.2g,,0,0.00 mg,6.1 mg,4.00 mcg,0.00 mcg,0.154 mg,0.199 mg,0.033 mg,0.027 mg,64.00 IU,3.00 mcg,0.00 mcg,38.00 mcg,0.00 mcg,85.00 mcg,0,0.00 mcg,0.049 mg,7.0 mg,0.00 IU,0.07 mg,0.07 mg,2.1 mcg,13.00 mg,0.060 mg,0.36 mg,11.00 mg,0.070 mg,21.00 mg,222.00 mg,0.0 mcg,0.07 mg,1.06 g,0.026 g,0.018 g,0.569 g,0.010 g,0.083 g,0.023 g,0.015 g,0,0.020 g,0.030 g,0.032 g,0.010 g,0.024 g,0.039 g,0.030 g,0.022 g,0.009 g,0.014 g,0.024 g,16.01 g,2.1 g,12.82 g,5.37 g,0.59 g,6.59 g,0.00 g,0.12 g,0.15 g,0.20 g,0.038 g,0.047 g,0.052 g,0.00 mg,0.0 g,0.48 g,0.00 mg,0.00 mg,82.25 g,0
292,292,37131,Tomato Yellow Cherry,83,4,166,"Cherries, raw, sweet",100 g,63,0.2g,,0,0.00 mg,6.1 mg,4.00 mcg,0.00 mcg,0.154 mg,0.199 mg,0.033 mg,0.027 mg,64.00 IU,3.00 mcg,0.00 mcg,38.00 mcg,0.00 mcg,85.00 mcg,0,0.00 mcg,0.049 mg,7.0 mg,0.00 IU,0.07 mg,0.07 mg,2.1 mcg,13.00 mg,0.060 mg,0.36 mg,11.00 mg,0.070 mg,21.00 mg,222.00 mg,0.0 mcg,0.07 mg,1.06 g,0.026 g,0.018 g,0.569 g,0.010 g,0.083 g,0.023 g,0.015 g,0,0.020 g,0.030 g,0.032 g,0.010 g,0.024 g,0.039 g,0.030 g,0.022 g,0.009 g,0.014 g,0.024 g,16.01 g,2.1 g,12.82 g,5.37 g,0.59 g,6.59 g,0.00 g,0.12 g,0.15 g,0.20 g,0.038 g,0.047 g,0.052 g,0.00 mg,0.0 g,0.48 g,0.00 mg,0.00 mg,82.25 g,0
293,293,13640,Asian Pears,24,4,647,"Pears, raw",100 g,57,0.1g,,0,1.00 mg,5.1 mg,7.00 mcg,0.00 mcg,0.161 mg,0.049 mg,0.026 mg,0.012 mg,25.00 IU,1.00 mcg,1.00 mcg,14.00 mcg,2.00 mcg,44.00 mcg,0,0.00 mcg,0.029 mg,4.3 mg,0.00 IU,0.12 mg,0.12 mg,4.4 mcg,9.00 mg,0.082 mg,0.18 mg,7.00 mg,0.048 mg,12.00 mg,116.00 mg,0.1 mcg,0.10 mg,0.36 g,0.014 g,0.010 g,0.105 g,0.002 g,0.030 g,0.013 g,0.002 g,0,0.011 g,0.019 g,0.017 g,0.002 g,0.011 g,0.021 g,0.015 g,0.011 g,0.002 g,0.002 g,0.017 g,15.23 g,3.1 g,9.75 g,6.42 g,0.00 g,2.60 g,0.00 g,0.00 g,0.71 g,0.14 g,0.022 g,0.084 g,0.094 g,0.00 mg,0.0 g,0.32 g,0.00 mg,0.00 mg,83.96 g,0
294,294,27925,Organic Red Bartlett Pear,24,4,647,"Pears, raw",100 g,57,0.1g,,0,1.00 mg,5.1 mg,7.00 mcg,0.00 mcg,0.161 mg,0.049 mg,0.026 mg,0.012 mg,25.00 IU,1.00 mcg,1.00 mcg,14.00 mcg,2.00 mcg,44.00 mcg,0,0.00 mcg,0.029 mg,4.3 mg,0.00 IU,0.12 mg,0.12 mg,4.4 mcg,9.00 mg,0.082 mg,0.18 mg,7.00 mg,0.048 mg,12.00 mg,116.00 mg,0.1 mcg,0.10 mg,0.36 g,0.014 g,0.010 g,0.105 g,0.002 g,0.030 g,0.013 g,0.002 g,0,0.011 g,0.019 g,0.017 g,0.002 g,0.011 g,0.021 g,0.015 g,0.011 g,0.002 g,0.002 g,0.017 g,15.23 g,3.1 g,9.75 g,6.42 g,0.00 g,2.60 g,0.00 g,0.00 g,0.71 g,0.14 g,0.022 g,0.084 g,0.094 g,0.00 mg,0.0 g,0.32 g,0.00 mg,0.00 mg,83.96 g,0
295,295,33783,Pears,24,4,647,"Pears, raw",100 g,57,0.1g,,0,1.00 mg,5.1 mg,7.00 mcg,0.00 mcg,0.161 mg,0.049 mg,0.026 mg,0.012 mg,25.00 IU,1.00 mcg,1.00 mcg,14.00 mcg,2.00 mcg,44.00 mcg,0,0.00 mcg,0.029 mg,4.3 mg,0.00 IU,0.12 mg,0.12 mg,4.4 mcg,9.00 mg,0.082 mg,0.18 mg,7.00 mg,0.048 mg,12.00 mg,116.00 mg,0.1 mcg,0.10 mg,0.36 g,0.014 g,0.010 g,0.105 g,0.002 g,0.030 g,0.013 g,0.002 g,0,0.011 g,0.019 g,0.017 g,0.002 g,0.011 g,0.021 g,0.015 g,0.011 g,0.002 g,0.002 g,0.017 g,15.23 g,3.1 g,9.75 g,6.42 g,0.00 g,2.60 g,0.00 g,0.00 g,0.71 g,0.14 g,0.022 g,0.084 g,0.094 g,0.00 mg,0.0 g,0.32 g,0.00 mg,0.00 mg,83.96 g,0
296,296,41787,Bartlett Pears,24,4,647,"Pears, raw",100 g,57,0.1g,,0,1.00 mg,5.1 mg,7.00 mcg,0.00 mcg,0.161 mg,0.049 mg,0.026 mg,0.012 mg,25.00 IU,1.00 mcg,1.00 mcg,14.00 mcg,2.00 mcg,44.00 mcg,0,0.00 mcg,0.029 mg,4.3 mg,0.00 IU,0.12 mg,0.12 mg,4.4 mcg,9.00 mg,0.082 mg,0.18 mg,7.00 mg,0.048 mg,12.00 mg,116.00 mg,0.1 mcg,0.10 mg,0.36 g,0.014 g,0.010 g,0.105 g,0.002 g,0.030 g,0.013 g,0.002 g,0,0.011 g,0.019 g,0.017 g,0.002 g,0.011 g,0.021 g,0.015 g,0.011 g,0.002 g,0.002 g,0.017 g,15.23 g,3.1 g,9.75 g,6.42 g,0.00 g,2.60 g,0.00 g,0.00 g,0.71 g,0.14 g,0.022 g,0.084 g,0.094 g,0.00 mg,0.0 g,0.32 g,0.00 mg,0.00 mg,83.96 g,0
297,297,148,Nectarines,24,4,463,"Nectarines, raw",100 g,44,0.3g,,0,0.00 mg,6.2 mg,5.00 mcg,0.00 mcg,1.125 mg,0.185 mg,0.027 mg,0.034 mg,332.00 IU,17.00 mcg,0.00 mcg,150.00 mcg,98.00 mcg,130.00 mcg,0,0.00 mcg,0.025 mg,5.4 mg,0.00 IU,0.77 mg,0.77 mg,2.2 mcg,6.00 mg,0.086 mg,0.28 mg,9.00 mg,0.054 mg,26.00 mg,201.00 mg,0.0 mcg,0.17 mg,1.06 g,0.017 g,0.009 g,0.568 g,0.005 g,0.034 g,0.011 g,0.008 g,0,0.009 g,0.014 g,0.016 g,0.006 g,0.021 g,0.010 g,0.018 g,0.009 g,0.005 g,0.007 g,0.013 g,10.55 g,1.7 g,7.89 g,1.37 g,0.00 g,1.57 g,0.00 g,0.00 g,4.87 g,0.32 g,0.025 g,0.088 g,0.113 g,0.00 mg,0.0 g,0.48 g,0.00 mg,0.00 mg,87.59 g,0
298,298,7969,Lime,24,4,645,"Limes, raw",100 g,30,0.2g,,0,2.00 mg,5.1 mg,8.00 mcg,0.00 mcg,0.200 mg,0.217 mg,0.020 mg,0.030 mg,50.00 IU,2.00 mcg,0.00 mcg,30.00 mcg,0.00 mcg,0.00 mcg,0,0.00 mcg,0.043 mg,29.1 mg,0.00 IU,0.22 mg,0.22 mg,0.6 mcg,33.00 mg,0.065 mg,0.60 mg,6.00 mg,0.008 mg,18.00 mg,102.00 mg,0.4 mcg,0.11 mg,0.70 g,0,0,0,0,0,0,0,0,0,0,0.014 g,0.002 g,0,0,0,0,0.003 g,0,0,10.54 g,2.8 g,1.69 g,0,0,0,0,0,0,0.20 g,0.022 g,0.019 g,0.055 g,0.00 mg,0.0 g,0.30 g,0.00 mg,0.00 mg,88.26 g,0
299,299,26209,Limes,24,4,645,"Limes, raw",100 g,30,0.2g,,0,2.00 mg,5.1 mg,8.00 mcg,0.00 mcg,0.200 mg,0.217 mg,0.020 mg,0.030 mg,50.00 IU,2.00 mcg,0.00 mcg,30.00 mcg,0.00 mcg,0.00 mcg,0,0.00 mcg,0.043 mg,29.1 mg,0.00 IU,0.22 mg,0.22 mg,0.6 mcg,33.00 mg,0.065 mg,0.60 mg,6.00 mg,0.008 mg,18.00 mg,102.00 mg,0.4 mcg,0.11 mg,0.70 g,0,0,0,0,0,0,0,0,0,0,0.014 g,0.002 g,0,0,0,0,0.003 g,0,0,10.54 g,2.8 g,1.69 g,0,0,0,0,0,0,0.20 g,0.022 g,0.019 g,0.055 g,0.00 mg,0.0 g,0.30 g,0.00 mg,0.00 mg,88.26 g,0
300,300,11046,Humboldt Fog,2,16,1287,"Cheese, hard type, goat",100 g,452,36g,25g,105mg,423.00 mg,15.4 mg,4.00 mcg,0.00 mcg,2.400 mg,0.410 mg,1.190 mg,0.140 mg,1745.00 IU,486.00 mcg,0.00 mcg,91.00 mcg,0.00 mcg,0.00 mcg,0,0.12 mcg,0.080 mg,0.0 mg,26.00 IU,0.31 mg,0.31 mg,3.0 mcg,895.00 mg,0.627 mg,1.88 mg,54.00 mg,0.252 mg,729.00 mg,48.00 mg,5.5 mcg,1.59 mg,30.52 g,0.526 g,0.904 g,1.517 g,0.139 g,5.688 g,0.344 g,0.832 g,0,1.263 g,2.631 g,2.191 g,0.813 g,1.215 g,3.693 g,1.172 g,1.139 g,0.321 g,1.191 g,2.100 g,2.17 g,0.0 g,2.17 g,0,0,0,0,0,0,35.59 g,24.609 g,8.117 g,0.845 g,105.00 mg,0.0 g,3.72 g,0.00 mg,0.00 mg,29.01 g,0
301,301,13575,Apples,24,4,1309,"Apples, with skin, raw",100 g,52,0.2g,,0,1.00 mg,3.4 mg,3.00 mcg,0.00 mcg,0.091 mg,0.061 mg,0.026 mg,0.017 mg,54.00 IU,3.00 mcg,0.00 mcg,27.00 mcg,11.00 mcg,29.00 mcg,0,0.00 mcg,0.041 mg,4.6 mg,0.00 IU,0.18 mg,0.18 mg,2.2 mcg,6.00 mg,0.027 mg,0.12 mg,5.00 mg,0.035 mg,11.00 mg,107.00 mg,0.0 mcg,0.04 mg,0.26 g,0.011 g,0.006 g,0.070 g,0.001 g,0.025 g,0.009 g,0.005 g,0,0.006 g,0.013 g,0.012 g,0.001 g,0.006 g,0.006 g,0.010 g,0.006 g,0.001 g,0.001 g,0.012 g,13.81 g,2.4 g,10.39 g,5.90 g,0.00 g,2.43 g,0.00 g,0.00 g,2.07 g,0.17 g,0.028 g,0.007 g,0.051 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,85.56 g,0
302,302,20073,Jazz Apple,24,4,1309,"Apples, with skin, raw",100 g,52,0.2g,,0,1.00 mg,3.4 mg,3.00 mcg,0.00 mcg,0.091 mg,0.061 mg,0.026 mg,0.017 mg,54.00 IU,3.00 mcg,0.00 mcg,27.00 mcg,11.00 mcg,29.00 mcg,0,0.00 mcg,0.041 mg,4.6 mg,0.00 IU,0.18 mg,0.18 mg,2.2 mcg,6.00 mg,0.027 mg,0.12 mg,5.00 mg,0.035 mg,11.00 mg,107.00 mg,0.0 mcg,0.04 mg,0.26 g,0.011 g,0.006 g,0.070 g,0.001 g,0.025 g,0.009 g,0.005 g,0,0.006 g,0.013 g,0.012 g,0.001 g,0.006 g,0.006 g,0.010 g,0.006 g,0.001 g,0.001 g,0.012 g,13.81 g,2.4 g,10.39 g,5.90 g,0.00 g,2.43 g,0.00 g,0.00 g,2.07 g,0.17 g,0.028 g,0.007 g,0.051 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,85.56 g,0
303,303,47402,Fuji Apples,24,4,1309,"Apples, with skin, raw",100 g,52,0.2g,,0,1.00 mg,3.4 mg,3.00 mcg,0.00 mcg,0.091 mg,0.061 mg,0.026 mg,0.017 mg,54.00 IU,3.00 mcg,0.00 mcg,27.00 mcg,11.00 mcg,29.00 mcg,0,0.00 mcg,0.041 mg,4.6 mg,0.00 IU,0.18 mg,0.18 mg,2.2 mcg,6.00 mg,0.027 mg,0.12 mg,5.00 mg,0.035 mg,11.00 mg,107.00 mg,0.0 mcg,0.04 mg,0.26 g,0.011 g,0.006 g,0.070 g,0.001 g,0.025 g,0.009 g,0.005 g,0,0.006 g,0.013 g,0.012 g,0.001 g,0.006 g,0.006 g,0.010 g,0.006 g,0.001 g,0.001 g,0.012 g,13.81 g,2.4 g,10.39 g,5.90 g,0.00 g,2.43 g,0.00 g,0.00 g,2.07 g,0.17 g,0.028 g,0.007 g,0.051 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,85.56 g,0
304,304,13988,Snow Peas,83,4,432,"Peas, raw, green",100 g,81,0.4g,0.1g,0,5.00 mg,28.4 mg,65.00 mcg,0.00 mcg,2.090 mg,0.104 mg,0.132 mg,0.266 mg,765.00 IU,38.00 mcg,21.00 mcg,449.00 mcg,0.00 mcg,2477.00 mcg,0,0.00 mcg,0.169 mg,40.0 mg,0.00 IU,0.13 mg,0.13 mg,24.8 mcg,25.00 mg,0.176 mg,1.47 mg,33.00 mg,0.410 mg,108.00 mg,244.00 mg,1.8 mcg,1.24 mg,5.42 g,0.240 g,0.428 g,0.496 g,0.032 g,0.741 g,0.184 g,0.107 g,0,0.195 g,0.323 g,0.317 g,0.082 g,0.200 g,0.173 g,0.181 g,0.203 g,0.037 g,0.114 g,0.235 g,14.45 g,5.7 g,5.67 g,0.39 g,0.00 g,0.12 g,0.00 g,0.17 g,4.99 g,0.40 g,0.071 g,0.035 g,0.187 g,0.00 mg,0.0 g,0.87 g,0.00 mg,0.00 mg,78.86 g,0
305,305,15937,Shallot,83,4,539,"Shallots, raw",100 g,72,0.1g,,0,12.00 mg,11.3 mg,34.00 mcg,0.00 mcg,0.200 mg,0.290 mg,0.020 mg,0.060 mg,4.00 IU,0.00 mcg,0.00 mcg,3.00 mcg,0.00 mcg,8.00 mcg,0,0.00 mcg,0.345 mg,8.0 mg,0.00 IU,0.04 mg,0.04 mg,0.8 mcg,37.00 mg,0.088 mg,1.20 mg,21.00 mg,0.292 mg,60.00 mg,334.00 mg,1.2 mcg,0.40 mg,2.50 g,0.113 g,0.181 g,0.231 g,0,0.517 g,0.124 g,0.043 g,0,0.106 g,0.149 g,0.125 g,0.027 g,0.081 g,0.165 g,0.113 g,0.098 g,0.028 g,0.072 g,0.110 g,16.80 g,3.2 g,7.87 g,0,0,0,0,0,0,0.10 g,0.017 g,0.014 g,0.039 g,0.00 mg,0.0 g,0.80 g,0.00 mg,0.00 mg,79.80 g,0
306,306,16611,Milk,84,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
307,307,4472,Toasted Coconut Almondmilk Blend,91,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
308,308,329,Organic Whole Grassmilk Milk,84,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
309,309,41488,Chocolate Milk,84,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
310,310,48733,Homogenized Milk,84,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
311,311,16415,Almond Breeze Almond & Coconut Milk Blend,91,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
312,312,432,Vanilla Almond Breeze Almond Milk,91,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
313,313,34012,Almond Breeze Chocolate Almond Milk,91,16,2294,"Milk, with added vitamin D, whole, dry",100 g,496,27g,17g,97mg,371.00 mg,119.3 mg,37.00 mcg,0.00 mcg,0.646 mg,2.271 mg,1.205 mg,0.283 mg,934.00 IU,258.00 mcg,0.00 mcg,55.00 mcg,0.00 mcg,0.00 mcg,0,3.25 mcg,0.302 mg,8.6 mg,420.00 IU,0.58 mg,0.58 mg,2.2 mcg,912.00 mg,0.080 mg,0.47 mg,85.00 mg,0.040 mg,776.00 mg,1330.00 mg,16.3 mcg,3.34 mg,26.32 g,0.908 g,0.953 g,1.997 g,0.243 g,5.512 g,0.557 g,0.714 g,0,1.592 g,2.578 g,2.087 g,0.660 g,1.271 g,2.549 g,1.432 g,1.188 g,0.371 g,1.271 g,1.762 g,38.42 g,0.0 g,38.42 g,0,0,0,0,0,0,26.71 g,16.742 g,7.924 g,0.665 g,97.00 mg,0.0 g,6.08 g,0.00 mg,0.00 mg,2.47 g,5
