product_id,product_name,aisle_id,department_id,nid
15456,Fruyo Greek Nonfat Strained Yogurt Blended with Pineapple,120,16,2242
15462,Multigrain Bread,112,3,288
15477,Wheaties,121,14,656
15479,Organic Rainier Cherries,123,4,86
15503,Pickling Cucumber,83,4,5881
15515,Foldit Artisan Flatbreads Everything,128,3,5943
15522,Orange Cream Traditional Oikos Greek Yogurt,120,16,3650
15541,Original Almondmilk,91,16,3066
15562,Vitamin Code Raw D3 Vitamin Supplement,47,11,5818
15570,Unsweetened AlmondPlus Almond Milk,91,16,975
15575,Organic Strawberry Coconut Milk Yogurt,120,16,1056
15582,Gluten Free Mountain White Bread,112,3,4878
15592,Organic Baby Romaine Lettuce,123,4,816
15604,Fat Free Plain Yogurt,120,16,130
15606,One Bite White Delight Potatoes,123,4,3388
15629,Wine Infused Salame Cheese and Crackers Small Plates,2,16,707
15649,Baby Seedless Cucumbers,83,4,869
15652,St. John's Wort Vegetarian Liquid Phyto-Caps,47,11,2954
15682,"Skin, Nails & Hair Advanced Msm Formula",47,11,1457
15702,Organic Raw Vegan Coconut Wraps,128,3,4614
15703,Original Strawberry/Harvest Peach Variety Pack Low Fat Yogurt,120,16,3679
15708,Lime Tangerine Yerba Mate Shot,47,11,1050
15712,Organic Traditional Plain Kefir,120,16,1276
15719,Organic Broccoli And Carrots,123,4,5055
15724,White Sweet Potatoes,123,4,568
15734,Whole Grain with Vanilla Bunches Cereal,121,14,3259
15738,Organic Garden Blend Sprouts,123,4,46
15740,Pumpkin Fig Ancient Grain Granola,57,14,192
15749,No Sugar Added Diced Peaches-Diced Pears & Mandarin Oranges Fruit,123,4,2663
15758,Organic Hachiya Persimmons,24,4,982
15762,Reduced Fat Plain Goat's Milk Cheese,2,16,2723
15776,Buffalo Chik Veggie Patties,42,1,6401
15789,Dairy Pure 1% Low Fat Milk,84,16,6605
15790,Organic Veggie Bites,42,1,4046
15816,Anchovy Fillets In Oil,95,15,3397
15827,Golden Smoked Filets of Trout,95,15,1249
15842,Dairy Free Coconut Milk Yogurt Alternative,120,16,130
15856,Kumkuats,24,4,306
15865,Maple Pecan Flakes & Clusters Cereal,121,14,6779
15871,Flintstones Iron Chewable Multivitamin Tablets for Children,47,11,5246
15872,Celery Hearts,83,4,220
15876,Salt and Pepper Pistachios,117,19,102
15885,Organic Vegan Smoked Farmhouse Cheese,2,16,1735
15893,Natural Calm Plus Calcium Raspberry-Lemon Flavor,47,11,6388
15898,Mango Peach Omega Swirl Omage-3 Fish Oil Supplement,47,11,3176
15906,Midnight Moon,2,16,537
15908,Vitamin D3 1000 Iu Softgels,47,11,7288
15921,Oven-Roasted Turkey Breast,96,20,1661
15922,Shelled Hemp Seeds,117,19,869
15929,Tart Apple Slices,123,4,368
15935,Rainbow Carrot Bunch,83,4,515
15937,Shallot,83,4,672
15943,Dark Cacao,121,14,615
15950,Chik'n Nuggets,42,1,4198
15952,Danimals Squeezables Lowfat Yogurt Strawberry Mlkshake Falvor,120,16,5365
15962,Organic Red Potato Bag,83,4,1139
15969,Solid White Albacore Premium Tuna in Water,95,15,1883
15972,Yellow Tomato,83,4,568
15981,Unsweetened Soymilk,91,16,1101
15984,Almond Milk Blueberry Yogurt,120,16,1145
15985,Ultimate Flora RTS Critical Care Probiotic,47,11,7546
15991,Lactose Free Grade A Low Fat Vanilla Yogurt,120,16,7345
15992,Blackberry Serrano Yogurt,120,16,130
15997,Non-Fat Goat Milk Yogurt,120,16,627
16012,Turkey & Cheese Tray,123,4,697
16042,Maca Powder,47,11,617
16049,Original Almondmilk Non Dairy Milk Alternative,91,16,6285
16075,Cinnamon Toast Crunch Cereal,121,14,2522
16080,95% Fat Free Bologna,96,20,138
16083,Organic Large Brown Eggs,86,16,2364
16094,Fireside Apples,24,4,2350
16097,Total with Cherry Greek Strained Yogurt,120,16,2242
16098,GoLean Creamy All Natural Truly Vanilla Instant Hot Cereal,121,14,5898
16107,Mousse Du Perigod,96,20,618
16120,Dairy Free Rice Vegan Slices American Flavor,91,16,7450
16149,"Ham, Parma, Prosciutto di Parma",96,20,1924
16163,Gourmet 100 Calorie 100% Whole Wheat Tortillas,128,3,6106
16167,Whole Milk New Orleans Coffee Yogurt,120,16,1144
16168,Large Organic Omega3 Brown Eggs,86,16,5587
16169,RSTD WHL CHSNTS,117,19,2850
16175,Greek Tirmisu,120,16,655
16179,Taro Root,83,4,465
16180,Coconut Milk Yogurt Alternative Mixed Berry Flavor,120,16,1145
16182,Red Oak Leaf,123,4,1331
16208,Albacore White in Water Tuna,95,15,1579
16227,Klondike Medley Petite Potatoes,123,4,5319
16234,Vitamin D Organic Milk,84,16,3505
16243,Organic Sun-Washed Mediterranean Salad,123,4,970
16248,Tropical Medley,123,4,515
16249,Lacinato Kale Og,83,4,306
16250,Organic Cold Pressed Hemp Oil,47,11,4202
16251,Double Cream Cremont,2,16,938
16261,Premium Chunk Light in Vegetable Oil Tuna,95,15,3128
16265,Cranberry Rescue Pastilles,47,11,145
16277,Broccoli,83,4,532
16278,Organic Delicata Squash,83,4,1694
16281,Solid White Albacore Tuna,95,15,1579
16283,Fresh Asparagus,83,4,530
16289,Greek 0% Fat Strawberry on the Bottom Yogurt,120,16,3031
16291,Organic Extra Large Brown Omega 3 Eggs,86,16,6320
16317,Forti Flax Premium Ground Flaxseed,47,11,4038
16318,Jewish Rye Seeded Whole Grain Bread,112,3,3314
16349,Organic Yams,83,4,46
16354,Wheat Pocket Pitas,128,3,1327
16355,Fingerling Potatoes,83,4,515
16357,Smoked Ham Off The Bone,122,12,762
16372,Original Macadamia Milk,91,16,7385
16383,100% Pure Cold-Pressed Black Cumin Seed Oil,47,11,4854
16400,Bakehouse Deli Rye Bread,112,3,6241
16402,Organic Gluten Free Sweetened Rice Flakes Cereal,121,14,7834
16403,Puffed Millet Cereal,121,14,4111
16415,Almond Breeze Almond & Coconut Milk Blend,91,16,799
16419,Sweet Sliced Bread,112,3,229
16424,Cracked & Ready Liquid Egg Product,86,16,4893
16425,Organic Lowafat 1% Milk,84,16,2659
16427,Seedless Jewish Rye Bread,112,3,2789
16428,"Bread, Gluten Free, Seeded",112,3,1747
16432,Organic Honey Gold Potatoes,83,4,1129
16433,Ham & Cheese Loaf,96,20,99
16435,Trade; Whole Wheat Taco Boats 8 Ct (6.7 Oz),128,3,4439
16454,Chia Seeds,117,19,1181
16478,Alfalfa Sprouts,123,4,850
16480,Fancy White Crab Meat,95,15,762
16489,1 % Lowfat Milk,84,16,2677
16490,Old Fashioned Whole Wheat Bread,112,3,3318
16497,Quick Cooking Barley Hot Cereal,121,14,6309
16505,"Organic Mini Sweet Pepper, Pint",83,4,342
16510,Bryonia 30 C - 80 CT,47,11,2960
16521,Walnut Halves & Pieces,117,19,2005
16526,"Bread, Whole Wheat Organic Pita",128,3,1188
16531,Muscatell Grapes,24,4,470
16536,Peach Yogurt,120,16,627
16553,Light & Fit Strawberry Greek Yogurt,120,16,886
16564,Fresh Diced Celery & Onions,123,4,3054
16566,Fajita Mix,123,4,254
16570,Organic Fresh Carrot Chips,123,4,1892
16584,Organic Dried Sweetened Cranberries,117,19,6388
16585,Protein Peanut Butter Crunchy Granola,57,14,3854
16602,Men's Pro Edge Multivitamin/Multimineral Supplement Tablets,47,11,5246
16604,Italian Kitchen Crushed Tomatoes,123,4,697
16606,Super Seed Beyond Fiber,47,11,73
16607,Whole Grains Health Nut Bread,112,3,2818
16609,Chopped Clams,95,15,5112
16611,Milk,84,16,672
16616,Organic Sliced White Mushrooms,123,4,884
16627,Alive! Whole Food Energizer Liquid Multi Vitamin & Mineral Dietary Supplement,47,11,6162
16640,Holiday Egg Nog,84,16,629
16653,Boston Lettuce,83,4,1331
16677,USA Florida Juice Oranges,24,4,799
16685,Honey Cinnamon Almonds,117,19,729
16686,Greek 100 Calories Tropical Fruit Yogurt,120,16,1231
16699,Evening Primrose 1300 Mg,47,11,2866
16704,Bag Pink Lady Apples,123,4,756
16715,Organic Lowfat Plain Unsweetened Kefir,120,16,1101
16718,Organic Apple Flax Oatmeal,57,14,2872
16725,Organic Heritage Crunch Cereal,121,14,4904
16727,Organic Bosc Pears,24,4,434
16731,Pure  Vanilla Almondmilk,91,16,126
16750,Ones Dried Plums,117,19,648
16751,"Organic Baby Sweet Potatoes, Microwaveable",83,4,1564
16754,Flip PB&J Low-Fat Greek Yogurt,120,16,2242
16755,Omega Swirl Ultra High Potency Key Lime Fish Oil,47,11,6840
16759,Organic Carrot Bunch,83,4,584
16763,Blackberry Drinkable Yogurt,120,16,1145
16766,Organic Freeze Dried Bananas and Strawberries,117,19,3381
16768,100% Lactose Free Reduced Fat Calcium Enriched Milk,91,16,7621
16779,Holey Cow,2,16,669
16784,Octopus in Olive Oil,95,15,438
16788,Hearty Rye Bread,112,3,1149
16797,Strawberries,24,4,368
16800,Resveratrol 250mg Capsules,47,11,7146
16807,Organic Lowfat Milk 1% Milkfat,84,16,8002
16813,Gluten Free Soft Taco,128,3,2029
16814,Magnesium Tablets,47,11,568
16818,Vanilla Nonfat Yogurt,120,16,627
16821,GoGurt Turtle Power Punch And Booyakasha Berry Portable Yogurt,120,16,5198
16829,Calcium-Magnesium With Vitamin D Complex,47,11,5818
16830,Le Gruyere Cheese,2,16,487
16837,Organic Mushroom Chef S Sampler,123,4,4374
16839,Organic Raw Hunza Goji Berries,117,19,2360
16850,Sweet Corn,123,4,615
16853,Organic Pink Ruby Grapefruit,24,4,893
16861,Pecorino Toscano Cheese,2,16,489
16862,Spicy Jalapeno Uncured Salame,96,20,1450
16868,Sonoma Yellow Corn Organic Tortillas,128,3,4914
16870,Chopped Salad Kit Sesame Asian,123,4,697
16871,Simple Starters Diced Red Onion,123,4,1102
16882,Baby Spring Mix,123,4,1255
16886,Bread Cheese,2,16,602
16887,Grapefruit Seed Liquid,47,11,857
16889,Organic Ginger Root Extract,47,11,4744
16902,Ezekel Prophet's Pocket Bread,128,3,1216
16903,"Bread, 18 Grains and Seeds",112,3,4061
16910,Port Wine Cheese Ball,2,16,1129
16912,Coconut Quinoa Yogurt,120,16,627
16920,Country Potato Bread,112,3,602
16923,Full Spectrum Liquid Peppermint Flavor Olive Leaf Complex,47,11,1929
16939,"Milk, Lowfat, Chocolate, 1% Milkfat",84,16,4199
16944,Spongia Tosta 30 C - 80 CT,47,11,2960
16951,Deli Roast Beef,96,20,335
16961,45 Calories & Delightful Healthy Multi-Grain Bread,112,3,4878
16967,Organic 50/50 Spring Blend,123,4,5659
16969,Large White Bread Twin Pack,112,3,1777
16976,Light Wheat Bread,112,3,295
16987,Organic Love Crunch Dark Chocolate Macaroon Granola,57,14,6263
16991,Vitamin D3 2000 Iu,47,11,6461
16995,Sliced Soppressata Salame,96,20,687
17005,Dark Chocolate Covered Cashews,117,19,3000
17032,Natural Smoked Baby Clams In Olive Oil,95,15,5491
17033,Granny Smith Apple,24,4,515
17042,8 oz Dofino Havarti Light,2,16,3522
17044,French Baguette,112,3,1294
17046,Protein Cranberry Almond Crunchy Granola,57,14,1144
17067,"Bread, Whole Grains",112,3,348
17070,"Salad, Lettuce Trio",123,4,1312
17072,Plain Low-Fat Yogurt,120,16,627
17078,Black Elderberry Night Time Syrup,47,11,799
17081,White Made with Whole Grain Bread,112,3,5712
17088,"Original Unsweetened Enriched Almond, Cashew & Hazelnut Drink",91,16,6854
17104,Organic Guava,24,4,615
17122,Honeycrisp Apples,24,4,45
17123,Organic Honeydew,24,4,120
17148,Peanut Butter Sliced Apples,123,4,335
17159,Rhubarb,83,4,574
17160,Smooth & Creamy Organic Lowfat French Vanilla Yogurt,120,16,886
17162,Women's MultiVites Gummy Vitamins,47,11,5767
17163,Vitamin A & D Fat Free Milk,84,16,5818
17179,Lightly Salted Mixed Nuts,117,19,5982
17183,Peach Yoghurt,120,16,1144
17184,"Chestnuts, Organic",117,19,647
17195,Pepper Turkey Breast,96,20,515
17203,Cracked Wheat,112,3,515
17207,Non Fat Greek Yogurt,120,16,1366
17225,Greek Yogurt Vanilla,120,16,1056
17231,Sprouted Sunflower Seeds,117,19,477
17234,Light & Fit Nonfat Yogurt Drink Strawberry,120,16,1145
17236,Organic Pecan Pieces,117,19,46
17240,Pastrami,96,20,489
17250,Eggnog,84,16,668
17262,Daily Essential Enzymes 500 mg Capsules,47,11,4859
17284,Organic Sugar Snap Peas,83,4,801
17295,Country White Sour Dough Oval Sliced Loaf,112,3,3084
17300,Baby's Super Daily Liquid Vitamin D Drops,47,11,4807
17303,Grass-fed 90% Ground Beef,122,12,3077
17311,Dried Philippine Mango,117,19,535
17313,Hass Avocado Variety,24,4,607
17316,Vitamin D Organic Whole Milk,84,16,6615
17326,Natural Wild Caught Brisling Sardines in Extra Virgin Olive Oil,95,15,5491
17358,Crossovers Maple Syrup Blended with Ancient Grain Granola Low-Fat Greek Strained Yogurt,120,16,2242
17359,Wild Caught in Extra Virgin Olive Oil Sardines,95,15,6778
17360,Green Chili & Cumin Adzuki Bean Burger,42,1,6454
17384,Sedalia Homeopathic Medicine Stress Relief Quick Dissolving Tablets - 60 CT,47,11,1386
17389,Jack Habanero Cheese,83,4,947
17395,Yellow Nectarine,24,4,1196
17400,Organic Lettuce,83,4,1176
17404,Sliced Ham,122,12,515
17414,Men's One Daily Tablets,47,11,1867
17416,Natural Hickory Smoked Ham,96,20,656
17419,Sprouted Whole Wheat Bread,112,3,1315
17420,Multivitamin Supplement Tablets For Men,47,11,5246
17424,Solid Pack Light Tuna,95,15,231
17425,Grass Fed Ground Lamb,122,12,1353
17440,Glazed Pie Pecans,117,19,1466
17462,Freeze Dried Blueberries,117,19,1145
17468,Raw Almonds,117,19,538
17476,Nourish Bowls Monterey Risotto,123,4,6738
17477,Organic Peach Kefir,120,16,1500
17501,Lean Hot Turkey Breakfast Sausage,96,20,1152
17518,Apple Cinnamon Cheerios Cereal,121,14,799
17522,Polish Kielbasa (100869) Smoked & Cooked,96,20,3191
17529,Organic 21 Whole Grain Bread,112,3,2937
17538,7 Grain Non-Dairy Beverage Original,91,16,3167
17539,Lemon Zinc Herbalozenge,47,11,3175
17542,Toscano Salame,96,20,236
17544,Prenatal Fiber+Calcium Adult Gummy Dietary Supplement,47,11,7262
17553,Lowfat Blueberry Yogurt,120,16,1145
17554,"Multi-Vitamin & Whole Food Energizer, Once Daily, Men's, Ultra Potency, Tablets",47,11,8161
17556,Healthy Multigrain Bread,112,3,288
17560,Dairy Free Cultured Plain Coconut Milk,120,16,4071
17565,Boneless Ribeye Steak,122,12,4847
17568,Pitted Prunes,117,19,435
17570,7 Whole Grain Puffs Cereal,121,14,2818
17573,"Farmstyle Greek Strained Yogurt Washington Raspberry, 2% Milkfat",120,16,2242
17575,Babies Liquid Multivitamin Supplement,47,11,5246
17578,Moses Sleeper,2,16,672
17579,Cream Top Strawberry on the Bottom Yogurt,120,16,4014
17582,Ashwagandha Liquid  Extract,47,11,3175
17592,Chinese Eggplant,83,4,2
17595,B-Complex 100,47,11,640
17596,Fruity Cheerios Cereal,121,14,1694
17600,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",120,16,2242
17608,Junami Apple,24,4,88
17610,In Oil Sardines,95,15,355
17617,David Seeds Sunflower Seeds,117,19,3101
17618,Sandwich Style Pepperoni,96,20,3280
17621,Vanilla Yogurt Raisins Halloween Mini-Snacks,117,19,7096
17629,Eco Refillable Neti Salt Jar,47,11,6476
17630,YoKids Squeeze! Organic Strawberry Flavor Yogurt,120,16,4046
17632,Marble Rye Bread,112,3,481
17633,Sliced Heirloom Portabella Mushrooms,123,4,1995
17641,"Chorizo, Espanol",96,20,6382
17646,Light Tongol Tuna In Spring Water,95,15,4523
17668,Unsweetened Chocolate Almond Breeze Almond Milk,91,16,2322
17674,"Just Mango, Apple & Avocado Baby Food",123,4,2436
17681,Puffed Wheat Cereal Cereal,121,14,1139
17684,Maple Turkey,96,20,656
17690,Coconut Milk Powder,91,16,568
17691,Vanilla Yogurt,120,16,627
17697,Vitamin C 1000 Mg with Rose Hips,47,11,5818
17703,Icelandic Style Skyr 0% Milkfat Strained Non-Fat Yogurt Pomegranate & Passion Fruit,120,16,2242
17704,Lemons,123,4,615
17708,Organic Corn Tortillas,128,3,2575
17721,Original Dairy Free Coconut Milk,91,16,6320
17725,Organic Wraps Traditional - 6 CT,128,3,85
17740,"Tortillas, Flour",128,3,550
17758,Strawberry Rhubarb Yoghurt,120,16,1144
17765,Italian Blend Salad,123,4,697
17774,Parmigiano Reggiano,2,16,3864
17776,Gooseberry,24,4,373
17782,Olive Loaf,112,3,515
17789,Soy Free Buttery Spread,91,16,4943
17794,Carrots,83,4,584
17795,Organic Green Leaf Lettuce,83,4,1176
17797,Natural Caramel Vanilla Flavor Warrior Vitality Blend,47,11,6429
17801,Weight Sense Whole Grain Bread,112,3,6486
17804,"Pure, All-Natural Clam Juice",95,15,1808
17810,Activia Fruit Fusion Strawberry & Raspberry Yogurt,120,16,1856
17811,Baby Kale & Spinach Juicing Greens,123,4,4508
17823,Organic Dried Whole Blueberries,117,19,6267
17825,Lowfat 1% Milk,84,16,2677
17838,Cream Top Lemon Twist,120,16,1458
17839,100% Royal Jelly,47,11,132
17844,Medium Smoked Oysters,95,15,936
17845,Blueberry Walnut Organic Flakes and Clusters,121,14,2436
17846,Oregano Oil,47,11,132
17848,Lean Honey Ham,96,20,515
17849,Pepperoni Italian Style,96,20,1741
17864,Mack's Flax Sprouted Whole Grain Bread,112,3,895
17868,"Yogurt, Greek, Reduced Fat, Vanilla Cinnamon Orange Flavored",120,16,4983
17871,Grade A Goat Milk,84,16,656
17872,Total 2% Lowfat Plain Greek Yogurt,120,16,811
17898,Raspberry On The Bottom Cream Top Yogurt,120,16,4014
17902,Liquid Egg Whites,86,16,515
17903,Harvest Medley,123,4,675
17912,Wild Herring in Wine Sauce,95,15,762
17915,Bread Co Pain Au Levain,112,3,300
17922,Gourmet Selects Thai Style Tuna Pouch,95,15,2008
17929,Plain 0% Fat Oikos Greek Yogurt,120,16,2867
17938,Organic Strawberry Whole Milk Greek Yogurt,120,16,1231
17942,Steamables Golden Potatoes,83,4,1129
17944,Organic Micro Greens Sprouts,83,4,46
17945,Evening Primrose Oil 500 Mg,47,11,691
17951,2% Reduced Fat Ultra-Filtered Chocolate Milk,84,16,3505
17955,Sesame & Sea Salt Olive Oil Tortas,112,3,5491
17959,Sourdough Bread Bowl,112,3,99
17976,Dry Roasted Macadamias with Sea Salt,117,19,4550
17980,Ezekiel 4:9 Sprouted Whole Grain Cereal Almond,121,14,1804
17985,Uncooked Medium Flour Tortillas,128,3,5881
17988,Fat Free Vanilla Yogurt,120,16,130
18009,Unsweetened Vanilla Pure Almond Milk,91,16,2322
18012,Organic Toasted Hemp Seeds,117,19,1357
18017,Organic Tomatoes,24,4,568
18027,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,112,3,1315
18034,Mamey,24,4,673
18042,"Fig, Fennel & Flax Manna Bread",112,3,1188
18055,Organic Rice Drink Vanilla,91,16,2006
18061,Honey Nut Cheerios Cereal,121,14,2693
18074,Sunflower Kernels,117,19,5
18078,Wild Arugula,123,4,1436
18079,"Veggie Burger, Quarter Pound",42,1,1682
18081,Himalayan Harvest,117,19,615
18089,Giddy Up & Go Granola,57,14,2458
18090,Organic Large White Flesh Peach,24,4,132
18097,Silver® Multivitamin and Multimineral Supplement  Tablets For Adults 50 Above,47,11,7146
18105,Original Classic Organic Rice Drink,91,16,1716
18108,Oikos Blended Greek Nonfat Yogurt Triple Zero Plain,120,16,2867
18119,Garlic Spice Blend Paste,123,4,568
18128,Chinese Noodles and Veggies in a Cashew Cream Sauce,42,1,5229
18132,Gruyere Cheese,2,16,487
18135,Organic Zucchini Squash,83,4,3467
18143,Wholemega Whole Fish Oil,47,11,5305
18148,Organic Whole Carrots,123,4,584
18159,Organic Biologique Limes,123,4,772
18161,Boneless Center Cut Pork Loin Chops,122,12,7305
18166,Energy NUT-rition Mix,117,19,3175
18168,Golden Raisins,117,19,367
18175,Organics Chocolate Milk with DHA,84,16,4767
18189,Challah,112,3,673
18192,"Gluten Free Granola, Nutty Cranberry Maple, Family Value Size",57,14,7467
18202,Asiago Cheese Sourdough Bread,112,3,6206
18218,Garden Salad,123,4,437
18219,Frosted Mini-Wheats Strawberry Cereal,121,14,7236
18220,Challah Round Raisin,112,3,454
18224,Organic Low Fat Plain Yogurt,120,16,130
18230,Arnica Montana 30X Tablets,47,11,7211
18232,Beef Skirt Steak,122,12,1166
18233,Honey 7 Grain Bread,112,3,295
18234,Organic Spinach Bunch,83,4,0
18237,"Aloe Vera, 100%",47,11,2178
18240,Protein Kefir Nonfat Cultured Milk Smoothie Vanilla Probiotic,120,16,8416
18276,Yellow Sweet Corn,83,4,1353
18278,Original Pastrami,96,20,70
18302,Mission White Corn 80 Ct 66.67oz Tortilas,128,3,2720
18304,Sprouted Rye Seed Bread,112,3,1315
18310,Calms Forte Sleep Aid Tablets,47,11,5246
18313,Chopped Garlic in Water,123,4,3732
18331,Multigrain Pizza Crust,112,3,155
18352,Flax Plus Organic Pumpkin Flax Granola,57,14,1672
18359,Bag of Red Delicious Apples,123,4,3274
18362,Organic Bread with 21 Whole Grains,112,3,3314
18366,Garlic Herb Goat Cheese Log,2,16,274
18374,Lobelia Extract,47,11,161
18375,Tangerines,24,4,538
18376,Wild Skipjack Light Tuna,95,15,73
18394,Asian Chopped Salad with Dressing,123,4,121
18402,Salumeria Specialty Series Diced Pancetta,96,20,2775
18407,Strawberry Banana/Peach Nonfat Yogurt,120,16,1056
18408,Smoked Turkey Slices,96,20,335
18414,Cocoa Pebbles Cereal,121,14,2039
18416,Flour Tortillas 8 Count,128,3,2358
18420,Omega Woman Evening Primrose Oil Blend,47,11,3840
18428,Organic Wheat Grass,83,4,602
18430,Classic Spam,95,15,542
18432,Sweet Butter Salad,123,4,437
18434,Organic Whole Crimini Mushrooms,83,4,3165
18437,Strawberry Nana Drink,120,16,862
18439,Sliced Sourdough Bread,112,3,5411
18440,Milk Thistle Seed Vegetarian Liquid Phyto-Caps,47,11,3101
18450,Trumoo Choc Milk Hg,84,16,4733
18459,"Veggie Patty, Wow Mushroom",42,1,1365
18460,Brussel Sprouts,123,4,46
18465,Organic Grade A Free Range Large Brown Eggs,86,16,7543
18476,French Dinner Roll,112,3,515
18477,Ground Round 85% Lean,122,12,132
18480,Pulsatilla 6C Homeopathic Pellets,47,11,7146
18484,"Kinder Love, Children's Multivitamin Supplement, Liquid Herbal Extract Formula",47,11,6984
18486,Melatonin Timed Release Tablets,47,11,7020
18490,Pepper Shishito Clam Og,83,4,1168
18497,Sunflower Seeds Variety Pack,117,19,2596
18523,Total 2% All Natural Greek Strained Yogurt with Honey,120,16,7428
18534,Grade A Extra Large Eggs,86,16,132
18546,Sambucus Immune Bio-Certified Elderberry Natural Syrup,47,11,5288
18560,Organic Unsweetened High Protein 5 Seed Granola With Apples & Raisins,57,14,7471
18563,Vegan Enchiladas,42,1,131
18565,Dry Roasted Lightly Salted Edamame,117,19,1609
